LOCUS_TAG,p_vals,GENE
KP0228_01642,0.021541081311196253,hypothetical protein CDS
KP0228_01646,0.021541081311196253,hypothetical protein CDS
KP0228_01651,0.021541081311196253,fimA 3 CDS
KP0228_01659,0.021541081311196253,hypothetical protein CDS
KP0228_01665,0.021541081311196253,dtpT CDS
KP0228_01674,0.021541081311196253,yhdN 2 CDS
KP0228_01686,0.021541081311196253,fldB CDS
KP0228_01687,0.021541081311196253,ygfX CDS
KP0228_01689,0.021541081311196253,ygfZ CDS
KP0228_01699,0.021541081311196253,gcvP CDS
KP0228_01723,0.021541081311196253,baiA1 CDS
KP0228_01726,0.021541081311196253,sauU CDS
KP0228_01730,0.021541081311196253,pldh-t CDS
KP0228_01743,0.021541081311196253,hypothetical protein CDS
KP0228_01745,0.021541081311196253,csgD CDS
KP0228_01757,0.021541081311196253,mltC CDS
KP0228_01803,0.021541081311196253,hypothetical protein CDS
KP0228_01833,0.021541081311196253,lysN 2 CDS
KP0228_01834,0.021541081311196253,gss CDS
KP0228_01846,0.021541081311196253,rclR 1 CDS
KP0228_01850,0.021541081311196253,rimO 1 CDS
KP0228_01855,0.021541081311196253,hypothetical protein CDS
KP0228_01867,0.021541081311196253,ygiC CDS
KP0228_01877,0.021541081311196253,cca CDS
KP0228_01901,0.021541081311196253,hdeB 2 CDS
KP0228_01903,0.021541081311196253,ddrA 2 CDS
KP0228_01908,0.021541081311196253,dhaT CDS
KP0228_01912,0.021541081311196253,dhaD CDS
KP0228_01927,0.021541081311196253,lsrK CDS
KP0228_01928,0.021541081311196253,fadH CDS
KP0228_01939,0.021541081311196253,exuT 1 CDS
KP0228_01967,0.021541081311196253,gatZ CDS
KP0228_01974,0.021541081311196253,rsmI CDS
KP0228_01979,0.021541081311196253,Putative two-component membrane permease complexsubunit SMU 747c CDS
KP0228_01991,0.021541081311196253,nlpI CDS
KP0228_02003,0.021541081311196253,hypothetical protein CDS
KP0228_02065,0.021541081311196253,hypothetical protein CDS
KP0228_02067,0.021541081311196253,yhdE CDS
KP0228_02071,0.021541081311196253,csrD CDS
KP0228_02134,0.021541081311196253,rplO CDS
KP0228_02188,0.021541081311196253,nirD CDS
KP0228_02189,0.021541081311196253,cysG 2 CDS
KP0228_02198,0.021541081311196253,hypothetical protein CDS
KP0228_02229,0.021541081311196253,malP 2 CDS
KP0228_02231,0.021541081311196253,glgC 2 CDS
KP0228_02242,0.021541081311196253,ggt CDS
KP0228_02251,0.021541081311196253,livF 2 CDS
KP0228_02263,0.021541081311196253,ftsE CDS
KP0228_02274,0.021541081311196253,tqsA 1 CDS
KP0228_02289,0.021541081311196253,nikR CDS
KP0228_02291,0.021541081311196253,hypothetical protein CDS
KP0228_02297,0.021541081311196253,prlC CDS
KP0228_02312,0.021541081311196253,dctA 2 CDS
KP0228_02352,0.021541081311196253,pcaK 1 CDS
KP0228_02365,0.021541081311196253,xylA 1 CDS
KP0228_02368,0.021541081311196253,xylH CDS
KP0228_02380,0.021541081311196253,mtlD CDS
KP0228_02385,0.021541081311196253,lldR 3 CDS
KP0228_02393,0.021541081311196253,gpmI CDS
KP0228_02406,0.021541081311196253,rfaQ CDS
KP0228_02408,0.021541081311196253,pglJ CDS
KP0228_02417,0.021541081311196253,coaBC CDS
KP0228_02423,0.021541081311196253,ybhF 1 CDS
KP0228_02425,0.021541081311196253,hypothetical protein CDS
KP0228_02426,0.021541081311196253,hypothetical protein CDS
KP0228_02461,0.021541081311196253,yahK CDS
KP0228_02475,0.021541081311196253,mexA CDS
KP0228_02476,0.021541081311196253,mexB CDS
KP0228_02481,0.021541081311196253,yicL CDS
KP0228_02510,0.021541081311196253,uhpA 2 CDS
KP0228_02516,0.021541081311196253,hypothetical protein CDS
KP0228_02526,0.021541081311196253,mngR 1 CDS
KP0228_02533,0.021541081311196253,dgoT 2 CDS
KP0228_02541,0.021541081311196253,gyrB CDS
KP0228_02559,0.021541081311196253,pstB CDS
KP0228_02563,0.021541081311196253,glmS 1 CDS
KP0228_02566,0.021541081311196253,atpD CDS
KP0228_02581,0.021541081311196253,kup CDS
KP0228_02582,0.021541081311196253,rbsD CDS
KP0228_02583,0.021541081311196253,rbsA 1 CDS
KP0228_02597,0.021541081311196253,srkA CDS
KP0228_02607,0.021541081311196253,glnA CDS
KP0228_02619,0.021541081311196253,fdoG 1 CDS
KP0228_02625,0.021541081311196253,ulaA 1 CDS
KP0228_02657,0.021541081311196253,hslU CDS
KP0228_02661,0.021541081311196253,priA CDS
KP0228_02686,0.021541081311196253,trmA CDS
KP0228_02687,0.021541081311196253,btuB CDS
KP0228_02720,0.021541081311196253,ydjH 1 CDS
KP0228_02737,0.021541081311196253,ynjE CDS
KP0228_02747,0.021541081311196253,astD 1 CDS
KP0228_02770,0.021541081311196253,hypothetical protein CDS
KP0228_02881,0.021541081311196253,hypothetical protein CDS
KP0228_02889,0.021541081311196253,sapA CDS
KP0228_02918,0.021541081311196253,pgrR 6 CDS
KP0228_02919,0.021541081311196253,fabG 3 CDS
KP0228_03019,0.021541081311196253,2-haloacrylate reductase CDS
KP0228_03022,0.021541081311196253,metN 2 CDS
KP0228_03032,0.021541081311196253,zntB 1 CDS
KP0228_03038,0.021541081311196253,nifJ CDS
KP0228_03049,0.021541081311196253,hypothetical protein CDS
KP0228_03053,0.021541081311196253,paaB CDS
KP0228_03068,0.021541081311196253,Putative O-methyltransferase CDS
KP0228_03082,0.021541081311196253,proP 1 CDS
KP0228_03084,0.021541081311196253,aldA CDS
KP0228_03085,0.021541081311196253,gap 1 CDS
KP0228_03092,0.021541081311196253,ydfZ CDS
KP0228_03106,0.021541081311196253,folM CDS
KP0228_03111,0.021541081311196253,hypothetical protein CDS
KP0228_03117,0.021541081311196253,abgB 1 CDS
KP0228_03119,0.021541081311196253,iaaH CDS
KP0228_03148,0.021541081311196253,tqsA 2 CDS
KP0228_03168,0.021541081311196253,hypothetical protein CDS
KP0228_03169,0.021541081311196253,speG 2 CDS
KP0228_03171,0.021541081311196253,hypothetical protein CDS
KP0228_03179,0.021541081311196253,nimR 2 CDS
KP0228_03182,0.021541081311196253,nreC CDS
KP0228_03188,0.021541081311196253,rob 3 CDS
KP0228_03189,0.021541081311196253,ygbN CDS
KP0228_03190,0.021541081311196253,ygbM CDS
KP0228_03192,0.021541081311196253,hypothetical protein CDS
KP0228_03194,0.021541081311196253,glpR 5 CDS
KP0228_03197,0.021541081311196253,recF 2 CDS
KP0228_03198,0.021541081311196253,lacY 3 CDS
KP0228_03200,0.021541081311196253,lacI 1 CDS
KP0228_03216,0.021541081311196253,marR 2 CDS
KP0228_03230,0.021541081311196253,ldhA 2 CDS
KP0228_03245,0.021541081311196253,hypothetical protein CDS
KP0228_03250,0.021541081311196253,hypothetical protein CDS
KP0228_03263,0.021541081311196253,ndmA CDS
KP0228_03266,0.021541081311196253,xanP 2 CDS
KP0228_03271,0.021541081311196253,hypothetical protein CDS
KP0228_03285,0.021541081311196253,iolT CDS
KP0228_03295,0.021541081311196253,6-deoxy-6-sulfogluconolactonase CDS
KP0228_03298,0.021541081311196253,fabG 6 CDS
KP0228_03300,0.021541081311196253,lcfB CDS
KP0228_03311,0.021541081311196253,hypothetical protein CDS
KP0228_03314,0.021541081311196253,gap 2 CDS
KP0228_03321,0.021541081311196253,pgrR 9 CDS
KP0228_03349,0.021541081311196253,alsE 2 CDS
KP0228_03353,0.021541081311196253,gntR 2 CDS
KP0228_03361,0.021541081311196253,namA CDS
KP0228_03363,0.021541081311196253,dmlR 13 CDS
KP0228_03372,0.021541081311196253,ywrD CDS
KP0228_03375,0.021541081311196253,hypothetical protein CDS
KP0228_03376,0.021541081311196253,hypothetical protein CDS
KP0228_03383,0.021541081311196253,hypothetical protein CDS
KP0228_03405,0.021541081311196253,ccpA 1 CDS
KP0228_03415,0.021541081311196253,ddc CDS
KP0228_03438,0.021541081311196253,hypothetical protein CDS
KP0228_03460,0.021541081311196253,hypothetical protein CDS
KP0228_03463,0.021541081311196253,cadC CDS
KP0228_03464,0.021541081311196253,cadB CDS
KP0228_03468,0.021541081311196253,hypothetical protein CDS
KP0228_03478,0.021541081311196253,cra 1 CDS
KP0228_03514,0.021541081311196253,glpK 2 CDS
KP0228_03523,0.021541081311196253,fepC 3 CDS
KP0228_03524,0.021541081311196253,fepG CDS
KP0228_03527,0.021541081311196253,fepB CDS
KP0228_03545,0.021541081311196253,agp 1 CDS
KP0228_03560,0.021541081311196253,dmsA 1 CDS
KP0228_03597,0.021541081311196253,glnQ 5 CDS
KP0228_03625,0.021541081311196253,fldA CDS
KP0228_03634,0.021541081311196253,kdpB CDS
KP0228_03647,0.021541081311196253,gltA 2 CDS
KP0228_03660,0.021541081311196253,ybgC CDS
KP0228_03682,0.021541081311196253,galT CDS
KP0228_03685,0.021541081311196253,modE CDS
KP0228_03694,0.021541081311196253,ycgZ CDS
KP0228_03696,0.021541081311196253,bluR CDS
KP0228_03702,0.021541081311196253,ybhC CDS
KP0228_03704,0.021541081311196253,hutG CDS
KP0228_03706,0.021541081311196253,hutU CDS
KP0228_03710,0.021541081311196253,bioA CDS
KP0228_03712,0.021541081311196253,bioF CDS
KP0228_03716,0.021541081311196253,uvrB CDS
KP0228_03722,0.021541081311196253,moaA CDS
KP0228_03733,0.021541081311196253,ybhS CDS
KP0228_03734,0.021541081311196253,ybhF 2 CDS
KP0228_03781,0.021541081311196253,rimO 3 CDS
KP0228_03839,0.021541081311196253,aspT 2 CDS
KP0228_03861,0.021541081311196253,hypothetical protein CDS
KP0228_03874,0.021541081311196253,macA 2 CDS
KP0228_03881,0.021541081311196253,msbA 1 CDS
KP0228_03882,0.021541081311196253,cydD CDS
KP0228_03885,0.021541081311196253,ftsK CDS
KP0228_03895,0.021541081311196253,focA CDS
KP0228_03928,0.021541081311196253,pepN CDS
KP0228_03940,0.021541081311196253,pqiB 2 CDS
KP0228_03945,0.021541081311196253,ompA CDS
KP0228_03948,0.021541081311196253,yccS 2 CDS
KP0228_03971,0.021541081311196253,puuB CDS
KP0228_03975,0.021541081311196253,puuA CDS
KP0228_03979,0.021541081311196253,fabG 10 CDS
KP0228_03981,0.021541081311196253,agp 2 CDS
KP0228_03986,0.021541081311196253,rutF CDS
KP0228_03987,0.021541081311196253,rutE CDS
KP0228_03994,0.021541081311196253,putA CDS
KP0228_04002,0.021541081311196253,dsbA 2 CDS
KP0228_04015,0.021541081311196253,mdoG CDS
KP0228_04019,0.021541081311196253,yjhB 2 CDS
KP0228_04021,0.021541081311196253,moeZ CDS
KP0228_04026,0.021541081311196253,pyrC CDS
KP0228_04029,0.021541081311196253,ydaF 2 CDS
KP0228_04030,0.021541081311196253,hypothetical protein CDS
KP0228_04045,0.021541081311196253,fabF 2 CDS
KP0228_04046,0.021541081311196253,pabC CDS
KP0228_04050,0.021541081311196253,ycfH CDS
KP0228_04056,0.021541081311196253,nagZ CDS
KP0228_04064,0.021541081311196253,mfd CDS
KP0228_04069,0.021541081311196253,cobB CDS
KP0228_04070,0.021541081311196253,hypothetical protein CDS
KP0228_04089,0.021541081311196253,cmtR CDS
KP0228_04109,0.021541081311196253,lpxP CDS
KP0228_04113,0.021541081311196253,yeaP 2 CDS
KP0228_04138,0.021541081311196253,yeaD CDS
KP0228_04157,0.021541081311196253,ywrO 2 CDS
KP0228_04158,0.021541081311196253,syrM1 CDS
KP0228_04175,0.021541081311196253,hypothetical protein CDS
KP0228_04180,0.021541081311196253,hypothetical protein CDS
KP0228_04203,0.021541081311196253,hypothetical protein CDS
KP0228_04207,0.021541081311196253,lgoD CDS
KP0228_04209,0.021541081311196253,dgaR CDS
KP0228_04210,0.021541081311196253,manX 2 CDS
KP0228_04218,0.021541081311196253,hypothetical protein CDS
KP0228_04242,0.021541081311196253,hypothetical protein CDS
KP0228_04252,0.021541081311196253,radA CDS
KP0228_04259,0.021541081311196253,rob 4 CDS
KP0228_04265,0.021541081311196253,putative tRNA/rRNA methyltransferase CDS
KP0228_04277,0.021541081311196253,hypothetical protein CDS
KP0228_04280,0.021541081311196253,nhaA CDS
KP0228_04291,0.021541081311196253,hypothetical protein CDS
KP0228_04307,0.021541081311196253,kefF 2 CDS
KP0228_04315,0.021541081311196253,lptD CDS
KP0228_04326,0.021541081311196253,araB 2 CDS
KP0228_04328,0.021541081311196253,yabI 2 CDS
KP0228_04330,0.021541081311196253,cysW 4 CDS
KP0228_04366,0.021541081311196253,secA CDS
KP0228_04380,0.021541081311196253,aroP 2 CDS
KP0228_04384,0.021541081311196253,lpdA CDS
KP0228_04398,0.021541081311196253,cueO CDS
KP0228_04418,0.021541081311196253,epsM CDS
KP0228_04425,0.021541081311196253,epsF 2 CDS
KP0228_04428,0.021541081311196253,outC CDS
KP0228_04432,0.021541081311196253,fhuA 3 CDS
KP0228_04487,0.021541081311196253,NA
KP0228_04507,0.021541081311196253,nqrB CDS
KP0228_04516,0.021541081311196253,pepD CDS
KP0228_04519,0.021541081311196253,crl CDS
KP0228_04561,0.021541081311196253,phnE 1 CDS
KP0228_04572,0.021541081311196253,glnP 3 CDS
KP0228_04576,0.021541081311196253,livF 6 CDS
KP0228_04594,0.021541081311196253,sbmA CDS
KP0228_04605,0.021541081311196253,hypothetical protein CDS
KP0228_04619,0.021541081311196253,malZ CDS
KP0228_04623,0.021541081311196253,hypothetical protein CDS
KP0228_04635,0.021541081311196253,hypothetical protein CDS
KP0228_04656,0.021541081311196253,yajR 1 CDS
KP0228_04658,0.021541081311196253,pcaK 3 CDS
KP0228_04683,0.021541081311196253,sgrR 2 CDS
KP0228_04691,0.021541081311196253,tesB CDS
KP0228_04701,0.021541081311196253,ylaB 1 CDS
KP0228_04704,0.021541081311196253,malF 1 CDS
KP0228_04707,0.021541081311196253,bglY CDS
KP0228_04751,0.021541081311196253,selU CDS
KP0228_04838,0.021541081311196253,ilvD CDS
KP0228_04859,0.021541081311196253,wecE CDS
KP0228_04862,0.021541081311196253,wzyE CDS
KP0228_04867,0.021541081311196253,NA
KP0228_04893,0.021541081311196253,metE 2 CDS
KP0228_04899,0.021541081311196253,ubiB CDS
KP0228_04911,0.021541081311196253,trkH CDS
KP0228_04937,0.021541081311196253,vdcA 3 CDS
KP0228_04939,0.021541081311196253,thiG CDS
KP0228_04968,0.021541081311196253,hypothetical protein CDS
KP0228_04972,0.021541081311196253,sorA CDS
KP0228_04977,0.021541081311196253,rluF CDS
