LOCUS_TAG,p_vals,GENE
KP0228_03436,0.005339010809040312,oxyR 4 CDS
KP0228_03460,0.005339010809040312,hypothetical protein CDS
KP0228_03517,0.005339010809040312,dxs 1 CDS
KP0228_03719,0.005339010809040312,basR (pmrA) CDS
KP0228_03737,0.005339010809040312,perR 3 CDS
KP0228_03889,0.005339010809040312,dmsA 2 CDS
KP0228_03940,0.005339010809040312,pqiB 2 CDS
KP0228_03994,0.005339010809040312,putA CDS
KP0228_04064,0.005339010809040312,mfd CDS
KP0228_04168,0.005339010809040312,hypothetical protein CDS
KP0228_04939,0.005339010809040312,thiG CDS
KP0228_04996,0.005339010809040312,lamB 3 CDS
KP0228_05089,0.005339010809040312,pgaA CDS
KP0228_00043,0.015001637733377038,smvA CDS
KP0228_00228,0.015001637733377038,hypothetical protein CDS
KP0228_00230,0.015001637733377038,phoP 1 CDS
KP0228_00266,0.015001637733377038,feuC CDS
KP0228_00290,0.015001637733377038,putative ABC transporter ATP-binding protein CDS
KP0228_00457,0.015001637733377038,livH 1 CDS
KP0228_00490,0.015001637733377038,rnd CDS
KP0228_00497,0.015001637733377038,pabB CDS
KP0228_00500,0.015001637733377038,adrB 1 CDS
KP0228_00505,0.015001637733377038,hypothetical protein CDS
KP0228_00507,0.015001637733377038,rlmA CDS
KP0228_00558,0.015001637733377038,argS CDS
KP0228_00590,0.015001637733377038,hypothetical protein CDS
KP0228_00648,0.015001637733377038,Putative multidrug export ATP-binding/permease protein CDS
KP0228_00649,0.015001637733377038,irtA CDS
KP0228_00652,0.015001637733377038,ppsE 1 CDS
KP0228_00653,0.015001637733377038,hypothetical protein CDS
KP0228_00767,0.015001637733377038,hisH CDS
KP0228_00801,0.015001637733377038,galF CDS
KP0228_00805,0.015001637733377038,udk CDS
KP0228_00809,0.015001637733377038,phoP 2 CDS
KP0228_00856,0.015001637733377038,Beta-glucosidase BoGH3B CDS
KP0228_00910,0.015001637733377038,hypothetical protein CDS
KP0228_00914,0.015001637733377038,eco CDS
KP0228_00921,0.015001637733377038,apbE 1 CDS
KP0228_01249,0.015001637733377038,purL CDS
KP0228_01353,0.015001637733377038,yadV 1 CDS
KP0228_01357,0.015001637733377038,fimD 2 CDS
KP0228_01365,0.015001637733377038,ygaP CDS
KP0228_02357,0.015001637733377038,hypothetical protein CDS
KP0228_02743,0.015001637733377038,ydjZ 2 CDS
KP0228_02755,0.015001637733377038,chbC CDS
KP0228_03182,0.015001637733377038,nreC CDS
KP0228_03463,0.015001637733377038,cadC CDS
KP0228_03857,0.015001637733377038,artQ 2 CDS
KP0228_04079,0.015001637733377038,phoQ CDS
KP0228_00009,0.03426138224697017,yghA CDS
KP0228_00026,0.03426138224697017,ydhP 1 CDS
KP0228_00027,0.03426138224697017,hypothetical protein CDS
KP0228_00032,0.03426138224697017,fdnG 1 CDS
KP0228_00036,0.03426138224697017,benC CDS
KP0228_00058,0.03426138224697017,scrY 1 CDS
KP0228_00062,0.03426138224697017,glnQ 1 CDS
KP0228_00068,0.03426138224697017,limB 1 CDS
KP0228_00107,0.03426138224697017,tehB 1 CDS
KP0228_00125,0.03426138224697017,putative transporter CDS
KP0228_00127,0.03426138224697017,iolW 1 CDS
KP0228_00133,0.03426138224697017,rsxC CDS
KP0228_00141,0.03426138224697017,pdxY CDS
KP0228_00147,0.03426138224697017,ycdT 1 CDS
KP0228_00159,0.03426138224697017,grxD CDS
KP0228_00181,0.03426138224697017,hypothetical protein CDS
KP0228_00191,0.03426138224697017,gsiD 1 CDS
KP0228_00198,0.03426138224697017,dmlR 2 CDS
KP0228_00205,0.03426138224697017,amnD 1 CDS
KP0228_00232,0.03426138224697017,hypothetical protein CDS
KP0228_00238,0.03426138224697017,ccmH 2 CDS
KP0228_00244,0.03426138224697017,ccmB CDS
KP0228_00282,0.03426138224697017,mhpF CDS
KP0228_00305,0.03426138224697017,iscA 1 CDS
KP0228_00307,0.03426138224697017,hypothetical protein CDS
KP0228_00317,0.03426138224697017,fecE 1 CDS
KP0228_00335,0.03426138224697017,metQ 1 CDS
KP0228_00372,0.03426138224697017,hypothetical protein CDS
KP0228_00381,0.03426138224697017,narG CDS
KP0228_00383,0.03426138224697017,narX CDS
KP0228_00387,0.03426138224697017,nasD 1 CDS
KP0228_00390,0.03426138224697017,nrtA CDS
KP0228_00398,0.03426138224697017,hypothetical protein CDS
KP0228_00417,0.03426138224697017,hypothetical protein CDS
KP0228_00443,0.03426138224697017,hypothetical protein CDS
KP0228_00445,0.03426138224697017,hypothetical protein CDS
KP0228_00446,0.03426138224697017,rluA 1 CDS
KP0228_00449,0.03426138224697017,ais CDS
KP0228_00465,0.03426138224697017,hypothetical protein CDS
KP0228_00473,0.03426138224697017,fhuA 2 CDS
KP0228_00482,0.03426138224697017,dsbB CDS
KP0228_00487,0.03426138224697017,minC CDS
KP0228_00499,0.03426138224697017,sdaA CDS
KP0228_00512,0.03426138224697017,kdgR 2 CDS
KP0228_00524,0.03426138224697017,hypothetical protein CDS
KP0228_00532,0.03426138224697017,yebE CDS
KP0228_00533,0.03426138224697017,hypothetical protein CDS
KP0228_00536,0.03426138224697017,edd CDS
KP0228_00540,0.03426138224697017,lpxM CDS
KP0228_00541,0.03426138224697017,mepM 1 CDS
KP0228_00544,0.03426138224697017,znuB CDS
KP0228_00555,0.03426138224697017,cmoB CDS
KP0228_00563,0.03426138224697017,otsB CDS
KP0228_00565,0.03426138224697017,araG CDS
KP0228_00567,0.03426138224697017,ftnA 1 CDS
KP0228_00586,0.03426138224697017,yecS 2 CDS
KP0228_00603,0.03426138224697017,mtfA CDS
KP0228_00647,0.03426138224697017,hypothetical protein CDS
KP0228_00650,0.03426138224697017,pchR 1 CDS
KP0228_00699,0.03426138224697017,hypothetical protein CDS
KP0228_00702,0.03426138224697017,amn CDS
KP0228_00732,0.03426138224697017,hypothetical protein CDS
KP0228_00758,0.03426138224697017,fusA 1 CDS
KP0228_00759,0.03426138224697017,hypothetical protein CDS
KP0228_00763,0.03426138224697017,hisG CDS
KP0228_00810,0.03426138224697017,hypothetical protein CDS
KP0228_00816,0.03426138224697017,mdtD CDS
KP0228_00834,0.03426138224697017,araB 1 CDS
KP0228_00860,0.03426138224697017,yohC CDS
KP0228_00875,0.03426138224697017,galS CDS
KP0228_00877,0.03426138224697017,folE CDS
KP0228_00885,0.03426138224697017,lacC 1 CDS
KP0228_00886,0.03426138224697017,fruB 1 CDS
KP0228_00890,0.03426138224697017,uxuA 1 CDS
KP0228_00897,0.03426138224697017,yejB CDS
KP0228_00898,0.03426138224697017,yejE CDS
KP0228_00899,0.03426138224697017,gsiA 2 CDS
KP0228_00902,0.03426138224697017,rsuA CDS
KP0228_00903,0.03426138224697017,radD 1 CDS
KP0228_00906,0.03426138224697017,nylB CDS
KP0228_00907,0.03426138224697017,nudK 1 CDS
KP0228_00911,0.03426138224697017,yejM CDS
KP0228_00913,0.03426138224697017,hypothetical protein CDS
KP0228_00915,0.03426138224697017,mqo 1 CDS
KP0228_00918,0.03426138224697017,yojI CDS
KP0228_00919,0.03426138224697017,alkB CDS
KP0228_00920,0.03426138224697017,ada 1 CDS
KP0228_00922,0.03426138224697017,ompC CDS
KP0228_00923,0.03426138224697017,rcsD CDS
KP0228_00925,0.03426138224697017,rcsC CDS
KP0228_00935,0.03426138224697017,glpC CDS
KP0228_00937,0.03426138224697017,rhmT CDS
KP0228_00943,0.03426138224697017,hypothetical protein CDS
KP0228_00946,0.03426138224697017,menC CDS
KP0228_00947,0.03426138224697017,menB CDS
KP0228_00954,0.03426138224697017,nuoM CDS
KP0228_00960,0.03426138224697017,nuoG CDS
KP0228_00969,0.03426138224697017,sdcS CDS
KP0228_01010,0.03426138224697017,fadI CDS
KP0228_01022,0.03426138224697017,ypdA CDS
KP0228_01025,0.03426138224697017,yfeO CDS
KP0228_01044,0.03426138224697017,ligA CDS
KP0228_01046,0.03426138224697017,cysZ CDS
KP0228_01053,0.03426138224697017,tauR CDS
KP0228_01065,0.03426138224697017,hemF CDS
KP0228_01071,0.03426138224697017,hypothetical protein CDS
KP0228_01102,0.03426138224697017,bepA 1 CDS
KP0228_01109,0.03426138224697017,bglK CDS
KP0228_01117,0.03426138224697017,hypothetical protein CDS
KP0228_01206,0.03426138224697017,hypothetical protein CDS
KP0228_01233,0.03426138224697017,rseA CDS
KP0228_01234,0.03426138224697017,rseB CDS
KP0228_01260,0.03426138224697017,hypothetical protein CDS
KP0228_01268,0.03426138224697017,iscR CDS
KP0228_01272,0.03426138224697017,hscB CDS
KP0228_01335,0.03426138224697017,hypothetical protein CDS
KP0228_01355,0.03426138224697017,hypothetical protein CDS
KP0228_01408,0.03426138224697017,srlA CDS
KP0228_01412,0.03426138224697017,hypothetical protein CDS
KP0228_01417,0.03426138224697017,norW CDS
KP0228_01419,0.03426138224697017,hypF CDS
KP0228_01421,0.03426138224697017,ascG 1 CDS
KP0228_01432,0.03426138224697017,hyfA 2 CDS
KP0228_01440,0.03426138224697017,gmuD 1 CDS
KP0228_01443,0.03426138224697017,licC 1 CDS
KP0228_01483,0.03426138224697017,cysC CDS
KP0228_01499,0.03426138224697017,barA CDS
KP0228_01514,0.03426138224697017,ygcS CDS
KP0228_01521,0.03426138224697017,zraR 1 CDS
KP0228_01525,0.03426138224697017,fucP 1 CDS
KP0228_01560,0.03426138224697017,araC 1 CDS
KP0228_01565,0.03426138224697017,pduD 1 CDS
KP0228_01568,0.03426138224697017,hypothetical protein CDS
KP0228_01577,0.03426138224697017,rnfC CDS
KP0228_01590,0.03426138224697017,recC CDS
KP0228_01634,0.03426138224697017,hypothetical protein CDS
KP0228_01635,0.03426138224697017,hypothetical protein CDS
KP0228_01636,0.03426138224697017,uhpA 1 CDS
KP0228_01639,0.03426138224697017,mrkD 1 CDS
KP0228_01640,0.03426138224697017,htrE 1 CDS
KP0228_01642,0.03426138224697017,hypothetical protein CDS
KP0228_01647,0.03426138224697017,xerC 1 CDS
KP0228_01665,0.03426138224697017,dtpT CDS
KP0228_01672,0.03426138224697017,hypothetical protein CDS
KP0228_01686,0.03426138224697017,fldB CDS
KP0228_01695,0.03426138224697017,dsbD 1 CDS
KP0228_01697,0.03426138224697017,stoA CDS
KP0228_01699,0.03426138224697017,gcvP CDS
KP0228_01720,0.03426138224697017,ilvB 1 CDS
KP0228_01801,0.03426138224697017,hypothetical protein CDS
KP0228_01818,0.03426138224697017,hypothetical protein CDS
KP0228_01827,0.03426138224697017,metC 1 CDS
KP0228_01833,0.03426138224697017,lysN 2 CDS
KP0228_01850,0.03426138224697017,rimO 1 CDS
KP0228_01854,0.03426138224697017,adaA 1 CDS
KP0228_01864,0.03426138224697017,nudF CDS
KP0228_01899,0.03426138224697017,hypothetical protein CDS
KP0228_01903,0.03426138224697017,ddrA 2 CDS
KP0228_01912,0.03426138224697017,dhaD CDS
KP0228_01922,0.03426138224697017,lsrB 1 CDS
KP0228_01926,0.03426138224697017,lsrR 2 CDS
KP0228_01928,0.03426138224697017,fadH CDS
KP0228_01929,0.03426138224697017,rlmG CDS
KP0228_01931,0.03426138224697017,sutR 3 CDS
KP0228_01933,0.03426138224697017,afr 1 CDS
KP0228_01940,0.03426138224697017,lldR 2 CDS
KP0228_01945,0.03426138224697017,yqjE CDS
KP0228_01967,0.03426138224697017,gatZ CDS
KP0228_01989,0.03426138224697017,mtr CDS
KP0228_01991,0.03426138224697017,nlpI CDS
KP0228_01994,0.03426138224697017,truB CDS
KP0228_01996,0.03426138224697017,infB CDS
KP0228_02051,0.03426138224697017,zapE 1 CDS
KP0228_02062,0.03426138224697017,aaeX CDS
KP0228_02123,0.03426138224697017,rsmB CDS
KP0228_02168,0.03426138224697017,slyD CDS
KP0228_02171,0.03426138224697017,ywrO 1 CDS
KP0228_02180,0.03426138224697017,pabA CDS
KP0228_02189,0.03426138224697017,cysG 2 CDS
KP0228_02190,0.03426138224697017,trpS CDS
KP0228_02208,0.03426138224697017,envZ 1 CDS
KP0228_02212,0.03426138224697017,feoA CDS
KP0228_02213,0.03426138224697017,feoB 2 CDS
KP0228_02221,0.03426138224697017,malP 1 CDS
KP0228_02223,0.03426138224697017,glpR 3 CDS
KP0228_02226,0.03426138224697017,glpD CDS
KP0228_02231,0.03426138224697017,glgC 2 CDS
KP0228_02279,0.03426138224697017,arnA CDS
KP0228_02309,0.03426138224697017,hypothetical protein CDS
KP0228_02313,0.03426138224697017,cph2 1 CDS
KP0228_02314,0.03426138224697017,bcsC CDS
KP0228_02317,0.03426138224697017,bcsA CDS
KP0228_02322,0.03426138224697017,hypothetical protein CDS
KP0228_02326,0.03426138224697017,bcsB 2 CDS
KP0228_02329,0.03426138224697017,hypothetical protein CDS
KP0228_02334,0.03426138224697017,dppA 2 CDS
KP0228_02342,0.03426138224697017,tag CDS
KP0228_02343,0.03426138224697017,yjaB 1 CDS
KP0228_02353,0.03426138224697017,hypothetical protein CDS
KP0228_02365,0.03426138224697017,xylA 1 CDS
KP0228_02369,0.03426138224697017,xylR CDS
KP0228_02377,0.03426138224697017,yibH 1 CDS
KP0228_02380,0.03426138224697017,mtlD CDS
KP0228_02408,0.03426138224697017,pglJ CDS
KP0228_02409,0.03426138224697017,epsJ 2 CDS
KP0228_02428,0.03426138224697017,ada 2 CDS
KP0228_02429,0.03426138224697017,clcA 1 CDS
KP0228_02442,0.03426138224697017,hypothetical protein CDS
KP0228_02450,0.03426138224697017,hypothetical protein CDS
KP0228_02458,0.03426138224697017,Zinc-type alcohol dehydrogenase-like protein CDS
KP0228_02463,0.03426138224697017,hypothetical protein CDS
KP0228_02475,0.03426138224697017,mexA CDS
KP0228_02476,0.03426138224697017,mexB CDS
KP0228_02481,0.03426138224697017,yicL CDS
KP0228_02516,0.03426138224697017,hypothetical protein CDS
KP0228_02526,0.03426138224697017,mngR 1 CDS
KP0228_02533,0.03426138224697017,dgoT 2 CDS
KP0228_02535,0.03426138224697017,dgoA 1 CDS
KP0228_02554,0.03426138224697017,yieH CDS
KP0228_02573,0.03426138224697017,atpI CDS
KP0228_02583,0.03426138224697017,rbsA 1 CDS
KP0228_02597,0.03426138224697017,srkA CDS
KP0228_02619,0.03426138224697017,fdoG 1 CDS
KP0228_02635,0.03426138224697017,lacY 2 CDS
KP0228_02637,0.03426138224697017,adhB CDS
KP0228_02648,0.03426138224697017,sodA CDS
KP0228_02650,0.03426138224697017,cpxA CDS
KP0228_02652,0.03426138224697017,cpxP CDS
KP0228_02659,0.03426138224697017,ftsN CDS
KP0228_02660,0.03426138224697017,cytR 2 CDS
KP0228_02666,0.03426138224697017,hypothetical protein CDS
KP0228_02675,0.03426138224697017,rhaS 3 CDS
KP0228_02685,0.03426138224697017,yijD CDS
KP0228_02719,0.03426138224697017,fbaA 3 CDS
KP0228_02739,0.03426138224697017,ynjC CDS
KP0228_02740,0.03426138224697017,hypothetical protein CDS
KP0228_02745,0.03426138224697017,astC 1 CDS
KP0228_02768,0.03426138224697017,pfeA CDS
KP0228_02770,0.03426138224697017,hypothetical protein CDS
KP0228_02774,0.03426138224697017,fiu CDS
KP0228_02797,0.03426138224697017,topA 2 CDS
KP0228_02800,0.03426138224697017,acnA CDS
KP0228_02882,0.03426138224697017,hin 1 CDS
KP0228_02889,0.03426138224697017,sapA CDS
KP0228_02918,0.03426138224697017,pgrR 6 CDS
KP0228_03019,0.03426138224697017,2-haloacrylate reductase CDS
KP0228_03037,0.03426138224697017,ompN 2 CDS
KP0228_03038,0.03426138224697017,nifJ CDS
KP0228_03049,0.03426138224697017,hypothetical protein CDS
KP0228_03062,0.03426138224697017,paaK CDS
KP0228_03072,0.03426138224697017,slyA 2 CDS
KP0228_03082,0.03426138224697017,proP 1 CDS
KP0228_03084,0.03426138224697017,aldA CDS
KP0228_03092,0.03426138224697017,ydfZ CDS
KP0228_03096,0.03426138224697017,malI CDS
KP0228_03097,0.03426138224697017,hypothetical protein CDS
KP0228_03111,0.03426138224697017,hypothetical protein CDS
KP0228_03113,0.03426138224697017,fnr CDS
KP0228_03137,0.03426138224697017,murQ 2 CDS
KP0228_03138,0.03426138224697017,mqo 2 CDS
KP0228_03145,0.03426138224697017,mdcC CDS
KP0228_03148,0.03426138224697017,tqsA 2 CDS
KP0228_03157,0.03426138224697017,hcaR 2 CDS
KP0228_03171,0.03426138224697017,hypothetical protein CDS
KP0228_03189,0.03426138224697017,ygbN CDS
KP0228_03191,0.03426138224697017,fucA 2 CDS
KP0228_03194,0.03426138224697017,glpR 5 CDS
KP0228_03195,0.03426138224697017,bla 1 CDS
KP0228_03203,0.03426138224697017,cdhR 2 CDS
KP0228_03209,0.03426138224697017,livF 3 CDS
KP0228_03226,0.03426138224697017,adh1 2 CDS
KP0228_03230,0.03426138224697017,ldhA 2 CDS
KP0228_03290,0.03426138224697017,cynR 8 CDS
KP0228_03295,0.03426138224697017,6-deoxy-6-sulfogluconolactonase CDS
KP0228_03308,0.03426138224697017,glcR 4 CDS
KP0228_03314,0.03426138224697017,gap 2 CDS
KP0228_03325,0.03426138224697017,pgtC CDS
KP0228_03348,0.03426138224697017,mngA CDS
KP0228_03358,0.03426138224697017,hypothetical protein CDS
KP0228_03362,0.03426138224697017,hypothetical protein CDS
KP0228_03419,0.03426138224697017,ompR 2 CDS
KP0228_03426,0.03426138224697017,ptrA 2 CDS
KP0228_03428,0.03426138224697017,mrdA 1 CDS
KP0228_03441,0.03426138224697017,hypothetical protein CDS
KP0228_03464,0.03426138224697017,cadB CDS
KP0228_03466,0.03426138224697017,dtpC CDS
KP0228_03473,0.03426138224697017,rbsB 3 CDS
KP0228_03475,0.03426138224697017,mglA 2 CDS
KP0228_03478,0.03426138224697017,cra 1 CDS
KP0228_03499,0.03426138224697017,hypothetical protein CDS
KP0228_03503,0.03426138224697017,betT CDS
KP0228_03505,0.03426138224697017,ybdG CDS
KP0228_03514,0.03426138224697017,glpK 2 CDS
KP0228_03518,0.03426138224697017,entD CDS
KP0228_03524,0.03426138224697017,fepG CDS
KP0228_03527,0.03426138224697017,fepB CDS
KP0228_03536,0.03426138224697017,hypothetical protein CDS
KP0228_03545,0.03426138224697017,agp 1 CDS
KP0228_03556,0.03426138224697017,rbsC 8 CDS
KP0228_03567,0.03426138224697017,dsbG CDS
KP0228_03569,0.03426138224697017,ahpF CDS
KP0228_03574,0.03426138224697017,pagP CDS
KP0228_03583,0.03426138224697017,dacA CDS
KP0228_03586,0.03426138224697017,mrdA 2 CDS
KP0228_03605,0.03426138224697017,miaB CDS
KP0228_03619,0.03426138224697017,nagE CDS
KP0228_03635,0.03426138224697017,kdpA CDS
KP0228_03647,0.03426138224697017,gltA 2 CDS
KP0228_03695,0.03426138224697017,bluF 2 CDS
KP0228_03696,0.03426138224697017,bluR CDS
KP0228_03699,0.03426138224697017,hypothetical protein CDS
KP0228_03704,0.03426138224697017,hutG CDS
KP0228_03720,0.03426138224697017,eptA CDS
KP0228_03721,0.03426138224697017,ybhK CDS
KP0228_03722,0.03426138224697017,moaA CDS
KP0228_03728,0.03426138224697017,ybhN CDS
KP0228_03760,0.03426138224697017,ybiR CDS
KP0228_03762,0.03426138224697017,gmuR CDS
KP0228_03776,0.03426138224697017,gsiA 3 CDS
KP0228_03781,0.03426138224697017,rimO 3 CDS
KP0228_03789,0.03426138224697017,mdfA CDS
KP0228_03839,0.03426138224697017,aspT 2 CDS
KP0228_03848,0.03426138224697017,potA 3 CDS
KP0228_03874,0.03426138224697017,macA 2 CDS
KP0228_03880,0.03426138224697017,aat CDS
KP0228_03881,0.03426138224697017,msbA 1 CDS
KP0228_03882,0.03426138224697017,cydD CDS
KP0228_03885,0.03426138224697017,ftsK CDS
KP0228_03914,0.03426138224697017,mukB CDS
KP0228_03923,0.03426138224697017,dpaL CDS
KP0228_03931,0.03426138224697017,ssuD CDS
KP0228_03943,0.03426138224697017,lon 1 CDS
KP0228_03945,0.03426138224697017,ompA CDS
KP0228_03969,0.03426138224697017,dmlA CDS
KP0228_03971,0.03426138224697017,puuB CDS
KP0228_03975,0.03426138224697017,puuA CDS
KP0228_03979,0.03426138224697017,fabG 10 CDS
KP0228_03982,0.03426138224697017,hypothetical protein CDS
KP0228_04001,0.03426138224697017,PhoH-like protein CDS
KP0228_04007,0.03426138224697017,NA
KP0228_04026,0.03426138224697017,pyrC CDS
KP0228_04041,0.03426138224697017,fabH CDS
KP0228_04065,0.03426138224697017,lolC CDS
KP0228_04069,0.03426138224697017,cobB CDS
KP0228_04099,0.03426138224697017,cydB 3 CDS
KP0228_04103,0.03426138224697017,yhjH 2 CDS
KP0228_04109,0.03426138224697017,lpxP CDS
KP0228_04135,0.03426138224697017,hypothetical protein CDS
KP0228_04138,0.03426138224697017,yeaD CDS
KP0228_04139,0.03426138224697017,gapA CDS
KP0228_04148,0.03426138224697017,hypothetical protein CDS
KP0228_04158,0.03426138224697017,syrM1 CDS
KP0228_04173,0.03426138224697017,hypothetical protein CDS
KP0228_04203,0.03426138224697017,hypothetical protein CDS
KP0228_04206,0.03426138224697017,lgoR CDS
KP0228_04207,0.03426138224697017,lgoD CDS
KP0228_04212,0.03426138224697017,agaC CDS
KP0228_04252,0.03426138224697017,radA CDS
KP0228_04253,0.03426138224697017,nadR CDS
KP0228_04262,0.03426138224697017,creC CDS
KP0228_04269,0.03426138224697017,hypothetical protein CDS
KP0228_04297,0.03426138224697017,citS CDS
KP0228_04298,0.03426138224697017,citC CDS
KP0228_04305,0.03426138224697017,carB CDS
KP0228_04319,0.03426138224697017,cimH CDS
KP0228_04322,0.03426138224697017,rapA CDS
KP0228_04323,0.03426138224697017,polB CDS
KP0228_04354,0.03426138224697017,murF CDS
KP0228_04363,0.03426138224697017,ftsZ CDS
KP0228_04366,0.03426138224697017,secA CDS
KP0228_04367,0.03426138224697017,mutT CDS
KP0228_04371,0.03426138224697017,guaC CDS
KP0228_04380,0.03426138224697017,aroP 2 CDS
KP0228_04390,0.03426138224697017,speD CDS
KP0228_04398,0.03426138224697017,cueO CDS
KP0228_04409,0.03426138224697017,folK CDS
KP0228_04421,0.03426138224697017,xcpW CDS
KP0228_04422,0.03426138224697017,xcpV CDS
KP0228_04425,0.03426138224697017,epsF 2 CDS
KP0228_04429,0.03426138224697017,pulA CDS
KP0228_04432,0.03426138224697017,fhuA 3 CDS
KP0228_04435,0.03426138224697017,fhuB CDS
KP0228_04451,0.03426138224697017,pyrH CDS
KP0228_04490,0.03426138224697017,ydhP 3 CDS
KP0228_04522,0.03426138224697017,gabT CDS
KP0228_04523,0.03426138224697017,gabD 2 CDS
KP0228_04564,0.03426138224697017,phnC CDS
KP0228_04587,0.03426138224697017,tauB CDS
KP0228_04594,0.03426138224697017,sbmA CDS
KP0228_04612,0.03426138224697017,mak 2 CDS
KP0228_04614,0.03426138224697017,sbcD CDS
KP0228_04632,0.03426138224697017,queA CDS
KP0228_04662,0.03426138224697017,kstD CDS
KP0228_04701,0.03426138224697017,ylaB 1 CDS
KP0228_04704,0.03426138224697017,malF 1 CDS
KP0228_04710,0.03426138224697017,lacI 2 CDS
KP0228_04722,0.03426138224697017,mscK CDS
KP0228_04837,0.03426138224697017,ilvE CDS
KP0228_04862,0.03426138224697017,wzyE CDS
KP0228_04972,0.03426138224697017,sorA CDS
KP0228_04999,0.03426138224697017,ubiA CDS
KP0228_05000,0.03426138224697017,plsB CDS
KP0228_05030,0.03426138224697017,sugB CDS
KP0228_05043,0.03426138224697017,fimD 5 CDS
KP0228_05088,0.03426138224697017,pgaB CDS
KP0228_05101,0.03426138224697017,hypothetical protein CDS
KP0228_05124,0.03426138224697017,frdB CDS
KP0228_05127,0.03426138224697017,yjeM CDS
KP0228_05137,0.03426138224697017,nnr CDS
KP0228_05156,0.03426138224697017,ulaR CDS
KP0228_05169,0.03426138224697017,rplI CDS
KP0228_05194,0.03426138224697017,yjfF CDS
KP0228_05198,0.03426138224697017,hypothetical protein CDS
KP0228_05216,0.03426138224697017,hexR 3 CDS
KP0228_05219,0.03426138224697017,licC 6 CDS
KP0228_05223,0.03426138224697017,mgtA CDS
KP0228_05239,0.03426138224697017,pepA CDS
KP0228_05243,0.03426138224697017,iolI CDS
KP0228_05246,0.03426138224697017,hypothetical protein CDS
KP0228_05251,0.03426138224697017,hypothetical protein CDS
KP0228_05254,0.03426138224697017,ugpC 2 CDS
KP0228_05259,0.03426138224697017,dauA 3 CDS
KP0228_05284,0.03426138224697017,lamB 4 CDS
KP0228_05289,0.03426138224697017,ufaA1 CDS
KP0228_05299,0.03426138224697017,cusF 1 CDS
KP0228_00085,0.16085817228955124,dhmA2 CDS
KP0228_00096,0.16085817228955124,appC CDS
KP0228_00099,0.16085817228955124,hypothetical protein CDS
KP0228_00122,0.16085817228955124,hypothetical protein CDS
KP0228_00165,0.16085817228955124,purR CDS
KP0228_00193,0.16085817228955124,oppF 1 CDS
KP0228_00194,0.16085817228955124,hypothetical protein CDS
KP0228_00218,0.16085817228955124,hbd 1 CDS
KP0228_00227,0.16085817228955124,acrB 1 CDS
KP0228_00237,0.16085817228955124,ccmH 1 CDS
KP0228_00239,0.16085817228955124,dsbE CDS
KP0228_00242,0.16085817228955124,ccmD CDS
KP0228_00246,0.16085817228955124,Gluconate 2-dehydrogenase cytochrome c subunit CDS
KP0228_00247,0.16085817228955124,Gluconate 2-dehydrogenase flavoprotein CDS
KP0228_00248,0.16085817228955124,Gluconate 2-dehydrogenase subunit 3 CDS
KP0228_00250,0.16085817228955124,potA 2 CDS
KP0228_00252,0.16085817228955124,hypothetical protein CDS
KP0228_00253,0.16085817228955124,ybiC CDS
KP0228_00254,0.16085817228955124,fdhF 1 CDS
KP0228_00255,0.16085817228955124,yxeP 2 CDS
KP0228_00257,0.16085817228955124,hypothetical protein CDS
KP0228_00259,0.16085817228955124,hypothetical protein CDS
KP0228_00261,0.16085817228955124,glnQ 2 CDS
